customerId,comment,lastOrder,CurrentData,Churn?
3025,Horário de entrega,2023-01-04,27/01/2024,TRUE
3026,"A refeição foi deixada na rececionista, quando deveria ter sido entregue a mim junto à porta, conforme indicado nas opções de entrega da minha conta.",2023-01-03,27/01/2024,TRUE
3027,"estava um pouco frio mas entendo uma vez que tiveram atrasos por culpa das condições metereologicas, sem problema. obrigada!",2023-01-03,27/01/2024,TRUE
3028,Segundo pedido seguido com atraso na entrega.,2023-01-02,27/01/2024,TRUE
3029,Chegaram 25min atrasados e sem justificação,2022-12-30,27/01/2024,TRUE
3030,Correu lindamente! O estafeta foi muito simpático e cuidadoso e a refeição muito saborosa :),2022-12-30,27/01/2024,TRUE
3031,Literalmente só espinhas e peles! Péssimo!,2022-12-30,27/01/2024,TRUE
3032,"O queijo estava ""ressequido"" tornando o muito salgado abafando o sabor hamburger",2022-12-30,27/01/2024,TRUE
3033,"Fritos com menos óleo, mais secos",2022-12-29,27/01/2024,TRUE
3034,achei que a sopa era pouca quantidade,2022-12-29,27/01/2024,TRUE
3035,"recebi mensagem no telemovel a indicar que o motorista tinha chegado, o que na realidade nao aconteceu. Tive de esperar pela chegada do motorista",2022-12-29,27/01/2024,TRUE
3036,"Pouco frango, espinafres moles",2022-12-29,27/01/2024,TRUE
3037,A sopa entornou metade pelo caminho,2022-12-29,27/01/2024,TRUE
3038,O arroz parecia ter sido feito ontem e vinha praticamente frio.,2022-12-29,27/01/2024,TRUE
3039,Pouco salmão,2022-12-28,27/01/2024,TRUE
3040,"tudo, chegou tarde e a más horas e estava gelado, má comunicação via email e mensagem... tudo errado",2022-12-27,27/01/2024,TRUE
3041,O esparguete não estava temperado.,2022-12-27,27/01/2024,TRUE
3042,Pequena quantidade de salmão e não considerei aquele molho agridoce,2022-12-26,27/01/2024,TRUE
3043,Chegaram antes da hora e pedi almôndegas e veio a lasanha,2022-12-23,27/01/2024,TRUE
3044,Troca do pedido,2022-12-23,27/01/2024,TRUE
3045,"Comida estava fria, e com má apresentação",2022-12-23,27/01/2024,TRUE
3046,Entrega errada dos pedidos,2022-12-23,27/01/2024,TRUE
3047,"o tipo de arroz não me pareceu o apropriado para o prato, sem goma...",2022-12-23,27/01/2024,TRUE
3048,Muito fria a comida,2022-12-22,27/01/2024,TRUE
3049,Arroz empapado e os restantes ingredientes praticamente não tinham sabor,2022-12-22,27/01/2024,TRUE
3050,-,2022-12-21,27/01/2024,TRUE
3051,Sem selo de sgurança completamente vertido e apenas em chegou um quarto da sopa.,2022-12-21,27/01/2024,TRUE
3052,"A qualidade da salada, que veio escura e com pedaços muito grossos",2022-12-21,27/01/2024,TRUE
3053,um ligeiro atraso na entrega,2022-12-20,27/01/2024,TRUE
3054,"Saboroso, mas podia ter um bocadinho menos óleo",2022-12-20,27/01/2024,TRUE
3055,Não achei particularmente saboroso,2022-12-20,27/01/2024,TRUE
3056,Não entregaram a refeição,2022-12-20,27/01/2024,TRUE
3057,Atrasou,2022-12-20,27/01/2024,TRUE
3058,"I hadn't paid attention to the fact that 3 out of 4 were chocolate brigadeiros, it was a bit too much for me, I prefer when there are more varied savors.",2022-12-19,27/01/2024,TRUE
3059,Infelizmente o prato servido não correspondia ao da imagem. Estava bom mas não encontrei o queijo....dose bem servida.,2022-12-16,27/01/2024,TRUE
3060,"Um pouco de sabor a alho, fazendo um pequeno refogado...",2022-12-16,27/01/2024,TRUE
3061,Pouca comida e não me soube tão bem quanto esperava,2022-12-16,27/01/2024,TRUE
3062,falta de sabor,2022-12-16,27/01/2024,TRUE
3063,Arroz com sabor estranho como que a bafio. Não parecia ser fresco.,2022-12-15,27/01/2024,TRUE
3064,Falta de tempero. Tudo muito ensonso,2022-12-15,27/01/2024,TRUE
3065,"Para quem não conhece o molho, talvez seja melhor reduzir a quantidade.. não fiquei fã da quantidade de molho em relação aos restantes ingredientes.",2022-12-15,27/01/2024,TRUE
3066,Atrasaram se e recebi um email 5 minutos antes de receber o almoço,2022-12-15,27/01/2024,TRUE
3067,NO MORE PLASTIC PLEASE! It is such an unnecessary waste..,2022-12-14,27/01/2024,TRUE
3068,"Faltava sabor. As outras lasanhas vegetarianas tinham cogumelos e eram apuradas com um guisado de legumes. Esta tinha camadas de legumes cozidos, sem estarem apurados e pouco temperados. Tive de fazer um molho para lhe dar sabor...",2022-12-14,27/01/2024,TRUE
3069,"Me and a colleague both ordered at the same time to the same office, my food arrived at 12:30 his arrived at 13:30, thus we were unable to eat lunch together.",2022-12-14,27/01/2024,TRUE
3070,Deixou a embalagem em cima do balcão e não disse nada a ninguem.,2022-12-13,27/01/2024,TRUE
3071,Ingredientes não descritos (cominhos/chili),2022-12-13,27/01/2024,TRUE
3072,The veal was a little fatty and the delivery was late,2022-12-13,27/01/2024,TRUE
3073,Perderam-se,2022-12-12,27/01/2024,TRUE
3074,Massa saborosa mas salgada como a água do mar,2022-12-12,27/01/2024,TRUE
3075,"O frango estava muito gorduroso, a fritura nao estava crocante",2022-12-12,27/01/2024,TRUE
3076,Arrived super late (21.30h). I received an email saying the delivery had been made at 21h but no one was there. I didn’t receive any feedback from the driver,2022-12-09,27/01/2024,TRUE
3077,Não senti bacalhau.Julguei que era só purê. Legumes absolutamente crus.,2022-12-09,27/01/2024,TRUE
3078,Recebi uma refeição que não pedi. Pedi feijoada à brasileira e recebi carne salteada com arroz e bróculos. Podiam pelo menos ter a amabilidade de informar que o pedido poderia ser trocado sem aviso prévio.,2022-12-09,27/01/2024,TRUE
3079,chegou com uma hora de atraso,2022-12-09,27/01/2024,TRUE
3080,Very low portion of protein and messy presentation / taste / quality.,2022-12-09,27/01/2024,TRUE
3081,Atraso,2022-12-09,27/01/2024,TRUE
3082,Hair on food. Thin slices of meat and large chunks of uncooked batter,2022-12-09,27/01/2024,TRUE
3083,Comida estava fria e sem sabor,2022-12-07,27/01/2024,TRUE
3084,"Só tinha 3 almondêgas - sei que são MINI, mas eram apenas 3!",2022-12-07,27/01/2024,TRUE
3085,Estafeta apressado,2022-12-07,27/01/2024,TRUE
3086,Senti a falta de legumes. O prato era só carne e arroz,2022-12-06,27/01/2024,TRUE
3087,"A minha amiga gostava que viessem mais batatas, e caseiras se possível",2022-12-06,27/01/2024,TRUE
3088,Tempo de espera de entrega de 45min,2022-12-06,27/01/2024,TRUE
3089,the chicken wasn't great like other times...,2022-12-06,27/01/2024,TRUE
3090,Enganou-se na morada e demorou meia hora a chegar. A comida veio fria.,2022-12-06,27/01/2024,TRUE
3091,"As batatas estavam muito duras, quase cruas",2022-12-05,27/01/2024,TRUE
3092,Entrega às 20:40,2022-12-05,27/01/2024,TRUE
3093,Um pouco seco,2022-12-05,27/01/2024,TRUE
3094,o estafeta entregou dentro do período combinado mas frio,2022-12-05,27/01/2024,TRUE
3095,Estava muito líquido. Parecia uma sopa e não carne com puré de batata.,2022-12-05,27/01/2024,TRUE
3096,Gostaria que fizessem algumas promoções ou vales de desconto,2022-12-02,27/01/2024,TRUE
3097,Entregar a comida quente.,2022-12-02,27/01/2024,TRUE
3098,"Sim, a comida em si sempre é muito saborosa e gostosa. As almôndegas divinamente bem temperadas, porém a massa faltou um bocado de sal. Colocamos sal aqui, mas fica aqui a minha opinião/sugestão.",2022-11-30,27/01/2024,TRUE
3099,Achei salgado,2022-11-30,27/01/2024,TRUE
3100,Not good presentation of mashed potatos with samon. Would be better with Rice.,2022-11-30,27/01/2024,TRUE
3101,Espinhas e legumes mal cozidos,2022-11-30,27/01/2024,TRUE
3102,To sweet would prefer the option of no broa and pepino,2022-11-29,27/01/2024,TRUE
3103,Sumo estava estragado,2022-11-29,27/01/2024,TRUE
3104,95% da caixa era arroz. tinha 2 pedaços de frango,2022-11-29,27/01/2024,TRUE
3105,the meatloaf had a strong taste and looked like it was not cooked enough,2022-11-29,27/01/2024,TRUE
3106,Algumas folhas da rúcula não se encontravam em condições.,2022-11-29,27/01/2024,TRUE
3107,"Uma das refeições não foi entregue, situação já esclarecida.",2022-11-29,27/01/2024,TRUE
3108,Seco,2022-11-28,27/01/2024,TRUE
3109,Comida - Pouca quantidade,2022-11-28,27/01/2024,TRUE
3110,Muito sabor a tomate no macarrão,2022-11-28,27/01/2024,TRUE
3111,A massa que envolvia o frango estava muito ensopada de óleo da fritura.,2022-11-28,27/01/2024,TRUE
3112,Mais carne e menos arroz,2022-11-25,27/01/2024,TRUE
3113,Alguns legumes estavam crus e notava-se que eram congelados,2022-11-25,27/01/2024,TRUE
3114,Molho demasiado intenso,2022-11-25,27/01/2024,TRUE
3115,Alerta de email de entrega sem o pedido ter sido entregue,2022-11-25,27/01/2024,TRUE
3116,"O almoço chegou fora e horas, não é o funcionário que tem culpa...mas sim a logistica da empresa",2022-11-25,27/01/2024,TRUE
3117,A refeiçao tem pouco salmão,2022-11-24,27/01/2024,TRUE
3118,Motoristas encontrava-se num lugar incorreto,2022-11-24,27/01/2024,TRUE
3119,os rolinhos são poucos para o preço,2022-11-24,27/01/2024,TRUE
3120,O molho de tomate era muito condimentado,2022-11-24,27/01/2024,TRUE
3121,O puré  era instantâneo e estava demasiado mole. Não justifica o valor cobrado,2022-11-24,27/01/2024,TRUE
3122,Carne e batatas muito secas,2022-11-24,27/01/2024,TRUE
3123,estava frio e vinha cheio de molho. bastante enjoativo.,2022-11-23,27/01/2024,TRUE
3124,Nada,2022-11-23,27/01/2024,TRUE
3125,"Massa estava farinhenta, a saber a bolor e o frango seco e sem sabor. A pior de sempre.",2022-11-22,27/01/2024,TRUE
3126,"Os filetes e o arroz eram saborosos, mas, achei um pouco seco",2022-11-22,27/01/2024,TRUE
3127,Não apreciei os legumes.,2022-11-22,27/01/2024,TRUE
3128,"Deixaram no vão da porta, sem verificar se estávamos lá para receber",2022-11-22,27/01/2024,TRUE
3129,"4ª vez que peço, 4ª vez que chega atrasado.",2022-11-21,27/01/2024,TRUE
3130,"Comida pequena  pelo valor , não recomendaria.",2022-11-21,27/01/2024,TRUE
3131,nao gostei,2022-11-21,27/01/2024,TRUE
3132,Too much almond and the veggies were raw. Too bland,2022-11-21,27/01/2024,TRUE
3133,"Já comi melhor, menos oleoso.",2022-11-21,27/01/2024,TRUE
3134,"O frango é ótimo mas infelizmente põem a embalagem do molho dentro que derrete. Para além de fazer mal à saúde, o molho espalha-se e mistura-se na comida.",2022-11-21,27/01/2024,TRUE
3135,Sabor e temperatura,2022-11-17,27/01/2024,TRUE
3136,"Comida chegou muito tarde estava fria, sendo esta bolonhesa a massa estava completamente colada",2022-11-17,27/01/2024,TRUE
3137,"O gosto estava horrível, a comida chegou como uma papa de criança 🤢",2022-11-17,27/01/2024,TRUE
3138,"Enganei-me na morada de entrega e não recebi o pedido, nem houve qualquer alternativa",2022-11-17,27/01/2024,TRUE
3139,the steak was all nerve no meet,2022-11-17,27/01/2024,TRUE
3140,Nao gostei muito do sabor.,2022-11-16,27/01/2024,TRUE
3141,It was cold,2022-11-16,27/01/2024,TRUE
3142,"Também estavam frios, mas como eram bolinhos já era de se esperar.",2022-11-16,27/01/2024,TRUE
3143,"Demasiado alecrim, carne só sabia a alecrim e puré sem sabor",2022-11-16,27/01/2024,TRUE
3144,"Mediano em termos de saber, esperava mais intensidade do arroz de alho.",2022-11-16,27/01/2024,TRUE
3145,"Sinceramente não senti o molho de feijão picante. Estava à espera de algo mais temperado e infelizmente isso não aconteceu. O arroz também estava um pouco ""al dente"".",2022-11-15,27/01/2024,TRUE
3146,Devia ter mais quantidade de frango,2022-11-15,27/01/2024,TRUE
3147,Pouco sabor,2022-11-15,27/01/2024,TRUE
3148,Não gostei,2022-11-15,27/01/2024,TRUE
3149,The food?,2022-11-15,27/01/2024,TRUE
3150,pedimos almondegas e veio caril.,2022-11-15,27/01/2024,TRUE
3151,A bowl de mozzarella e pesto é muito cara para a quantidade que é. Qualidade boa,2022-11-14,27/01/2024,TRUE
3152,"muito lentilhas, podia ter mais legumes",2022-11-14,27/01/2024,TRUE
3153,Pouco de Salmão,2022-11-14,27/01/2024,TRUE
3154,não contactei o motorista; deixou a caixa no chão antes da hora combinada,2022-11-14,27/01/2024,TRUE
3155,"A bolonhesa tem uma quantidade calórica elevada para o sabor que tinha. Não estava má, até estava boa, mas nunca pensei que aquela pequena quantidade de comida tivesse mais de 700Kcal. Optar por outros tipos de produtos para reduzir isto e tornar mais saudável seria desejável",2022-11-14,27/01/2024,TRUE
3156,"Estava seco, frio, sem sabor e com nervos do frango",2022-11-11,27/01/2024,TRUE
3157,"Muito oleo, mesmo.",2022-11-11,27/01/2024,TRUE
3158,Pouca quantidade,2022-11-11,27/01/2024,TRUE
3159,Poderia ter indicação de que o frango era frito. Pensei que fosse cozinhado no forno,2022-11-11,27/01/2024,TRUE
3160,Estava frio quando chegou,2022-11-10,27/01/2024,TRUE
3161,"Chegou com um atraso muito grande, o estafeta era simpático, a comida deliciosa  pediram desculpa e deram um voucher.",2022-11-10,27/01/2024,TRUE
3162,CHEGARAM SÓ ÀS 13.15H,2022-11-10,27/01/2024,TRUE
3163,Eu solicitei e paguei os talheres e o guardanapo e não me foi entregue com a minha refeição,2022-11-10,27/01/2024,TRUE
3164,Estava sonso,2022-11-10,27/01/2024,TRUE
3165,A entrega sofreu um atraso de mais de meia hora e não avisaram o cliente,2022-11-10,27/01/2024,TRUE
3166,Sempre atrasados para variar.. E o grande problema do vosso serviço,2022-11-10,27/01/2024,TRUE
3167,"Parecia estar estragado, tive que deitar fora. Não estava nada bom :((",2022-11-10,27/01/2024,TRUE
3168,Demora excessiva na entrega,2022-11-10,27/01/2024,TRUE
3169,"Após email a informar que chegou, demorou 30 min para chegar realmente.",2022-11-10,27/01/2024,TRUE
3170,Sabor,2022-11-10,27/01/2024,TRUE
3171,não chegou a horas,2022-11-09,27/01/2024,TRUE
3172,Comida seca e molho bastante grosso,2022-11-09,27/01/2024,TRUE
3173,"Encontrado um pedaco de algo de 1a1,5cm dentro de um bolinho",2022-11-09,27/01/2024,TRUE
3174,O motorista não me procurou e deixo a minha refeição a outra pessoa,2022-11-09,27/01/2024,TRUE
3175,O tempo de espera da refeição,2022-11-09,27/01/2024,TRUE
3176,o feijão e carne super seco e a couve aonde estava? 🤨,2022-11-08,27/01/2024,TRUE
3177,"O molho, e havia pouco frango",2022-11-04,27/01/2024,TRUE
3178,Sabores não combinam,2022-11-04,27/01/2024,TRUE
3179,"Não adorei o prato, tinha um pouco de gordura e estava um pouco insosso e frio!!!",2022-11-04,27/01/2024,TRUE
3180,The soup was not tasty and had a unusal texture to it,2022-11-04,27/01/2024,TRUE
3181,"Não apreciei os rebentos de soja, o alho...",2022-11-04,27/01/2024,TRUE
3182,Hora de entrega,2022-11-04,27/01/2024,TRUE
3183,"Trocaram a comida, tive que ligar de volta para me trazerem a refeição correta. talheres entregues vinham rotos e só trazia faca.",2022-11-03,27/01/2024,TRUE
3184,O tempo de entrega excedeu completamente a estimativa. Atraso de 1h e impossibilidade de usufruir da refeição em tempo útil. A refeição chegou fria e a caixa mal fechada..,2022-11-03,27/01/2024,TRUE
3185,Demasiado tempo para entregar o item,2022-11-03,27/01/2024,TRUE
3186,"A little bland, would have liked some vegetables",2022-11-03,27/01/2024,TRUE
3187,A entrega do produto errado (Entregaram Salmão),2022-11-03,27/01/2024,TRUE
3188,Tempo de entrega demasiado elevado. +45 min,2022-11-03,27/01/2024,TRUE
3189,As entradas vieram trocadas,2022-11-03,27/01/2024,TRUE
3190,Quantidade mínima de polvo,2022-11-03,27/01/2024,TRUE
3191,A entrega foi tardia,2022-11-02,27/01/2024,TRUE
3192,"Não tinha sal nenhum, não estava apurado, parece que o frango foi cozido à parte e colocado no molho em vez de cozinhado com o caril",2022-11-02,27/01/2024,TRUE
3193,"a caixa vinha partida, e os plásticos partidos da caixa estavam misturados na minha comida.",2022-11-02,27/01/2024,TRUE
3194,o creme estava derretido,2022-10-31,27/01/2024,TRUE
3195,Faltou sal e estava aguado,2022-10-31,27/01/2024,TRUE
3196,Relação qualidade/ preço,2022-10-31,27/01/2024,TRUE
3197,Não estava fresco,2022-10-27,27/01/2024,TRUE
3198,comida muito seca e de má qualidade,2022-10-27,27/01/2024,TRUE
3199,Não estava frio e o salmão parecia que estava cozido,2022-10-27,27/01/2024,TRUE
3200,"Sabor, textura do bacalhau",2022-10-27,27/01/2024,TRUE
3201,Lasanha demasiado salgada.,2022-10-27,27/01/2024,TRUE
3202,"trocaram 1 dos pratos: em vez de 1 Beef Hot Burrito, vierem os filetes de peixe galo",2022-10-27,27/01/2024,TRUE
3203,"Muito arroz, muito molho e pouco frango",2022-10-26,27/01/2024,TRUE
3204,Sabor,2022-10-26,27/01/2024,TRUE
3205,hamburguer não era bom,2022-10-26,27/01/2024,TRUE
3206,O rigatoni não estava saboroso.,2022-10-25,27/01/2024,TRUE
3207,"A porção era muito reduzida, comparando com outras refeições.",2022-10-25,27/01/2024,TRUE
3208,Aspecto e qualidade do prato,2022-10-25,27/01/2024,TRUE
3209,"Panados muito duros ,demasiado fritos",2022-10-25,27/01/2024,TRUE
3210,Vieram todos misturados uns em cima dos outros,2022-10-24,27/01/2024,TRUE
3211,massa estava intragável; estava tão cozida que as massas se colavam umas às outras; parecia um bolo de massa; salva-lhe o sabor,2022-10-24,27/01/2024,TRUE
3212,I asked for a vegetarian dish with tofu and what came was a big portion of vegetables and rice no protein. Also I was not given a chance to forfeit the dish even tough it was not my original order.,2022-10-23,27/01/2024,TRUE
3213,A quantidade,2022-10-23,27/01/2024,TRUE
3214,Não gostei do sabor... :(,2022-10-20,27/01/2024,TRUE
3215,Too sweet,2022-10-20,27/01/2024,TRUE
3216,Apesar de boa.. não tinha camarão,2022-10-20,27/01/2024,TRUE
3217,Não correu menos bem,2022-10-20,27/01/2024,TRUE
3218,Foi enviada a refeição para a morada de facturação,2022-10-19,27/01/2024,TRUE
3219,"The balls tasted awful, I threw them away.",2022-10-19,27/01/2024,TRUE
3220,O salmão não foi entregue e foi substituído por esparguete à bolonhesa sem o meu consentimento.,2022-10-19,27/01/2024,TRUE
3221,ter chegado as 13h30,2022-10-19,27/01/2024,TRUE
3222,a embalagem da sopa estava toda suja. Provavelmente outra sopa verteu para a embalagem.,2022-10-19,27/01/2024,TRUE
3223,Demora e confusões na morada,2022-10-19,27/01/2024,TRUE
3224,I received my order one hour after i get the email notification of delivery,2022-10-18,27/01/2024,TRUE
3225,"A refeição voltou a ser entregue fora dos tempos definidos na plataforma para receção, impactando na agenda de trabalho. Ponto que, sendo recorrendo nas últimas entregas, merece atenção.",2022-10-18,27/01/2024,TRUE
3226,Arroz demasiado cozido. Pato sem grande sabor,2022-10-18,27/01/2024,TRUE
3227,Não fiquei muito satisfeita com o panado uma vez que tinha muito pouco frango.,2022-10-17,27/01/2024,TRUE
3228,Não estava o que eu esperava,2022-10-17,27/01/2024,TRUE
3229,"Demasiado ""empapado""",2022-10-17,27/01/2024,TRUE
3230,"cogumelos muito grandes e ruins de mastigar, aguados por dentro. Não estava nada fixe! Pedi 5 pratos, todos deixaram. Broculos e cenoura demasiados duros",2022-10-17,27/01/2024,TRUE
3231,houve um grande atraso na entrega do jantar,2022-10-17,27/01/2024,TRUE
3232,Too little amount of chicken vs side dish,2022-10-16,27/01/2024,TRUE
3233,Comida pouco saborosa,2022-10-16,27/01/2024,TRUE
3234,Food arrived later than expected,2022-10-13,27/01/2024,TRUE
3235,O molho das almodegas era horrivel e vinha frio,2022-10-13,27/01/2024,TRUE
3236,the taste was not good,2022-10-13,27/01/2024,TRUE
3237,Veio um prato de Perú ( que não gosto) em vez do bóbó  de camarão,2022-10-13,27/01/2024,TRUE
3238,"Não apreciei o prato no geral, não gostei da textura dos legumes (beringela) nem do sabor",2022-10-13,27/01/2024,TRUE
3239,Muito molho,2022-10-12,27/01/2024,TRUE
3240,Não recebi notificação que o pedido tinha chegado,2022-10-12,27/01/2024,TRUE
3241,It was too greasy :(,2022-10-12,27/01/2024,TRUE
3242,As batatas demasiado sinteticas,2022-10-12,27/01/2024,TRUE
3243,A bolonhesa tinha muita gordura,2022-10-12,27/01/2024,TRUE
3244,Molho enjoativo,2022-10-12,27/01/2024,TRUE
3245,O molho do caril estava muito liquido e sem sabor. Em experiencias passadas o caril era cremoso e intenso,2022-10-11,27/01/2024,TRUE
3246,Pouca quantidade pelo preço,2022-10-10,27/01/2024,TRUE
3247,O tofu tinha pouco sabor apesar de ter bastante molho a parte,2022-10-10,27/01/2024,TRUE
3248,"To oily, cheesy and salty...tasted a bit like lasagne from Pingo doce unfortunately.",2022-10-10,27/01/2024,TRUE
3249,Muito seco,2022-10-10,27/01/2024,TRUE
3250,"Faltou um prato, não veio as guiosas de legumes.agradeco credito",2022-10-09,27/01/2024,TRUE
3251,Deveria trazer um saco,2022-10-09,27/01/2024,TRUE
3252,quantidade de salmão (pouco),2022-10-09,27/01/2024,TRUE
3253,pouca quantidade,2022-10-09,27/01/2024,TRUE
3254,"Not so tasty and not so healthy. Choices were better 3 months ago. Also, please consider low sodium soy sauce, it's tastier and healthier",2022-10-06,27/01/2024,TRUE
3255,A comida está fria,2022-10-05,27/01/2024,TRUE
3256,Atrasado 1hora,2022-10-03,27/01/2024,TRUE
3257,Não cumpriu com as minhas espectativas.,2022-10-02,27/01/2024,TRUE
3258,é pouco..,2022-10-02,27/01/2024,TRUE
3259,"Hoje vinha completamente frio, que não é habitual.",2022-10-02,27/01/2024,TRUE
3260,A comida estava fria,2022-10-02,27/01/2024,TRUE
3261,"Seco, pouco sabor.",2022-10-02,27/01/2024,TRUE
3262,Tinha um sabor muito forte a frango,2022-10-02,27/01/2024,TRUE
3263,sem carne,2022-10-02,27/01/2024,TRUE
3264,Purê muito líquido,2022-10-02,27/01/2024,TRUE
3265,Carne muito salgada,2022-10-02,27/01/2024,TRUE
3266,"Não recebi o que pedi, recebi outro pedido",2022-09-29,27/01/2024,TRUE
3267,A carbe de novilho estava um pouco rija,2022-09-29,27/01/2024,TRUE
3268,O tempo de espera é muito grande.,2022-09-28,27/01/2024,TRUE
3269,"O frango frito dentro do recipiente de plastico acaba por amolecer, além de ficar oleoso. De resto tudo ótimo mas será um prato a repetir.",2022-09-28,27/01/2024,TRUE
3270,Fui forçado a comê-lo! Soube-me a falta de profissionalismo e de respeito por alguém que confiou nos vossos serviços,2022-09-27,27/01/2024,TRUE
3271,As batatas não estavam bem cozinhadas,2022-09-27,27/01/2024,TRUE
3272,achei um prato muito seco...precisava de mais molho quanto a mim,2022-09-26,27/01/2024,TRUE
3273,o sabor do frango,2022-09-26,27/01/2024,TRUE
3274,Salgado,2022-09-25,27/01/2024,TRUE
3275,"O sabor podia ser melhorado, a receita deve der revista",2022-09-22,27/01/2024,TRUE
3276,cebola crua e pepino,2022-09-22,27/01/2024,TRUE
3277,Muito condimentado,2022-09-21,27/01/2024,TRUE
3278,Enganaram-se no pedido,2022-09-19,27/01/2024,TRUE
3279,Prato fraco para o valor,2022-09-19,27/01/2024,TRUE
3280,"O pedido chegou muito atrasado, cerca de 50 min depois do previsto",2022-09-18,27/01/2024,TRUE
3281,"Chegou 15 minutos depois do limite de tempo, pelo que a comida chegou fria.",2022-09-18,27/01/2024,TRUE
3282,A embalagem do molho derreteu e espalhou-se todo na refeição,2022-09-18,27/01/2024,TRUE
3283,"Não me foi entregue o prato que comprei, mas antes a bowl de salmão.",2022-09-18,27/01/2024,TRUE
3284,O gaspacho estava mesmo intragável. Ou estava estragado ou tinha cebola em excesso. Foi a primeira vez que não consegui comer um dos vossos pratos.,2022-09-15,27/01/2024,TRUE
3285,"A quantidade era muito pouca, desajustada em relação ao preço da refeição.",2022-09-14,27/01/2024,TRUE
3286,"Pouco salmão, sabor azedo do purê",2022-09-14,27/01/2024,TRUE
3287,Chegou eram 13:30…’muito tarde,2022-09-13,27/01/2024,TRUE
3288,o prato estava diferente de anteriores pedidos. Mais liquido e mais enjoativo.,2022-09-13,27/01/2024,TRUE
3289,Almondegas queimadas e molho não tinha nada de caril. Hoje foi muito fraco para não dizer mau.,2022-09-13,27/01/2024,TRUE
3290,As doses são bastante pequenas,2022-09-13,27/01/2024,TRUE
3291,Late arrival and mistakes delivering,2022-09-13,27/01/2024,TRUE
3292,As batatas estavam cruas,2022-09-13,27/01/2024,TRUE
3293,"O sumo não estava bom. Infelizmente tive de deitar fora. No entanto, não verifiquei na embalagem qualquer data, não sei se terá sido uma questão de prazo de embalagem ou mesmo da qualidade dos morangos.",2022-09-13,27/01/2024,TRUE
3294,"A massa estava demasiado cozida, não estava saboroso.",2022-09-12,27/01/2024,TRUE
3295,Pataniscas muito oleosas e arroz a saber pouco a tomate,2022-09-12,27/01/2024,TRUE
3296,Time of delivery,2022-09-11,27/01/2024,TRUE
3297,"Insonso, sem muito sabor",2022-09-11,27/01/2024,TRUE
3298,O frasco do molho derreteu na comida e sabia a plastico,2022-09-11,27/01/2024,TRUE
3299,"Almost no chicken, mostly rice and chicken skin",2022-09-11,27/01/2024,TRUE
3300,sabor..,2022-09-08,27/01/2024,TRUE
3301,Não entregaram parte da encomenda (a bebida) e nem contactaram.,2022-09-08,27/01/2024,TRUE
3302,algum ingrediente passado no prato,2022-09-07,27/01/2024,TRUE
3303,"Pouca comida, a embalagem estava a meio",2022-09-07,27/01/2024,TRUE
3304,I didn't like the taste of the pasta,2022-09-06,27/01/2024,TRUE
3305,Têm de identificar para quem é o prato. Numa empresa tão grande pode haver confusão e artigos irem para o sítio errado.,2022-09-06,27/01/2024,TRUE
3306,Demora no serviço,2022-09-06,27/01/2024,TRUE
3307,Hoje a entrega foi muito tardia. A caixa partiu-se mas falei com o estafeta e disse que podia ficar com a refeição na mesma.,2022-09-05,27/01/2024,TRUE
3308,Muito saboroso mas achei que vinha mal servido,2022-09-04,27/01/2024,TRUE
3309,quase frias,2022-09-01,27/01/2024,TRUE
3310,"O tempo de espera pela refeição. Recebi uma msg a informar que havia um atraso , e recebi um mail a dizer que a refeição tinha chegado e a mesma só chegou 20 min depois.",2022-09-01,27/01/2024,TRUE
3311,A sopa não é o creme aveludado que se espera. Também não é informado que é um pouco picante. Obrigado,2022-09-01,27/01/2024,TRUE
3312,Puré estava salgado e rolo de carne tinha algumas partes que parecia não estar bem cozinhado,2022-09-01,27/01/2024,TRUE
3313,As chamuças são um pouco oleosas e têm demasiada batata,2022-09-01,27/01/2024,TRUE
3314,Não foi entregue,2022-09-01,27/01/2024,TRUE
3315,"feijoada de cogumelos intragável, sabia a queimado",2022-09-01,27/01/2024,TRUE
3316,A comida não tem mais a qualidade do inicio.,2022-08-31,27/01/2024,TRUE
3317,the taste of the Juice,2022-08-30,27/01/2024,TRUE
3318,"às vezes este prato é ótimo mas é a 2ª vez que vem com muita gordura e a crosta muito grande, ou seja é maior a gordura que a carne em si",2022-08-30,27/01/2024,TRUE
3319,Muito pouca massa e partida,2022-08-30,27/01/2024,TRUE
3320,Chegou atrasado 30 minutos e não avisaram do atraso e disseram que tinha sido entregue anteriormente as 9h.,2022-08-29,27/01/2024,TRUE
3321,Entrega depois da hora e caixa bastante suja por fora,2022-08-28,27/01/2024,TRUE
3322,Demasiado salgado,2022-08-28,27/01/2024,TRUE
3323,The FOOD was COLD!,2022-08-28,27/01/2024,TRUE
3324,"Estava morno, devia ser um prato frio.",2022-08-25,27/01/2024,TRUE
3325,entregaram o almoço errado e já vai para 2 vezes que acontece,2022-08-25,27/01/2024,TRUE
3326,"Prato desequilibrado, o puré de manhã e demasiado doce, deveria ser apenas um “molho”. Faltou acompanhamento. Não se come todo aquele pure de manga, parecia a sobremesa.",2022-08-25,27/01/2024,TRUE
3327,Não tinha sabor.,2022-08-24,27/01/2024,TRUE
3328,"A batata estava crua, não era muita e tinha muito molho",2022-08-24,27/01/2024,TRUE
3329,O tempo de espera,2022-08-23,27/01/2024,TRUE
